C,time,w,Z,J,J_up,J_down
116.831991938157,2020-06-20T07:00:46.572Z,-0.201936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
115.379983259712,2020-06-20T07:00:46.772Z,0.178063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
125.841982162985,2020-06-20T07:00:46.974Z,0.0280635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
153.623969317003,2020-06-20T07:00:47.172Z,-0.0319364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
102.011991899977,2020-06-20T07:00:47.372Z,-0.221936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
103.315977346927,2020-06-20T07:00:47.572Z,-0.0419364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
99.5839720063432,2020-06-20T07:00:47.772Z,-0.861936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
111.931962612643,2020-06-20T07:00:47.972Z,-0.431936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
108.588973572767,2020-06-20T07:00:48.173Z,0.0580635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
126.154996351246,2020-06-20T07:00:48.373Z,0.298063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
97.6759754395753,2020-06-20T07:00:48.573Z,0.128063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
93.4259814000452,2020-06-20T07:00:48.773Z,-0.561936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
91.0619773946091,2020-06-20T07:00:48.973Z,-0.521936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
97.0349825706726,2020-06-20T07:00:49.173Z,-0.361936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
111.809991094124,2020-06-20T07:00:49.373Z,-0.261936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
120.191990030808,2020-06-20T07:00:49.572Z,0.328063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
88.7959573197459,2020-06-20T07:00:49.772Z,0.168063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
75.5089830928173,2020-06-20T07:00:49.973Z,0.0980635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
103.452978140862,2020-06-20T07:00:50.171Z,0.498063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
94.5079867119966,2020-06-20T07:00:50.372Z,-0.111936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
80.1439772515569,2020-06-20T07:00:50.572Z,0.718063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
90.8079783959674,2020-06-20T07:00:50.772Z,-0.181936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
83.2839853577971,2020-06-20T07:00:50.972Z,0.0680635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
80.1259779906595,2020-06-20T07:00:51.174Z,0.828063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
72.83598678829,2020-06-20T07:00:51.372Z,0.118063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
69.4089792781178,2020-06-20T07:00:51.571Z,0.828063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
68.1749752726828,2020-06-20T07:00:51.771Z,0.628063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
69.0079793496443,2020-06-20T07:00:51.972Z,0.798063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
64.6439759450314,2020-06-20T07:00:52.176Z,0.598063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
88.2459598231872,2020-06-20T07:00:52.375Z,1.22806354849461,updraft,2,"(-1.78,119]","(-1.57,119]"
85.5399932733017,2020-06-20T07:00:52.572Z,1.12806354849461,updraft,2,"(-1.78,119]","(-1.57,119]"
131.128024649215,2020-06-20T07:00:52.772Z,0.708063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
158.727967190285,2020-06-20T07:00:52.972Z,0.558063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
139.830960693416,2020-06-20T07:00:53.173Z,0.368063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
139.412959401187,2020-06-20T07:00:53.373Z,-0.0419364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
136.547972197081,2020-06-20T07:00:53.573Z,-0.141936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
111.181978348286,2020-06-20T07:00:53.773Z,-0.291936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
118.975973055387,2020-06-20T07:00:53.972Z,-0.541936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
113.943981905486,2020-06-20T07:00:54.172Z,-0.491936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
103.171976259742,2020-06-20T07:00:54.372Z,-0.301936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
117.371993845507,2020-06-20T07:00:54.572Z,0.598063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
119.251971434138,2020-06-20T07:00:54.772Z,0.538063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
133.031984070336,2020-06-20T07:00:54.972Z,-0.111936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
116.759979769256,2020-06-20T07:00:55.172Z,-0.0319364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
108.834987339036,2020-06-20T07:00:55.373Z,0.158063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
90.4239772515593,2020-06-20T07:00:55.573Z,0.138063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
79.9449767031929,2020-06-20T07:00:55.773Z,0.328063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
74.8269751296302,2020-06-20T07:00:55.973Z,0.408063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
76.822987510699,2020-06-20T07:00:56.173Z,0.228063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
141.312974421538,2020-06-20T07:00:56.373Z,-0.0519364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
115.739976107148,2020-06-20T07:00:56.576Z,0.218063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
94.9669746527925,2020-06-20T07:00:56.773Z,0.218063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
149.845912258592,2020-06-20T07:00:56.975Z,-0.421936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
156.387979130297,2020-06-20T07:00:57.173Z,-0.241936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
143.696988240259,2020-06-20T07:00:57.373Z,0.488063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
106.292973746802,2020-06-20T07:00:57.573Z,-0.141936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
101.360981280835,2020-06-20T07:00:57.773Z,0.518063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
100.003972006343,2020-06-20T07:00:57.974Z,-0.0119364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
114.052983147645,2020-06-20T07:00:58.169Z,0.278063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
113.976980420141,2020-06-20T07:00:58.363Z,-0.391936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
106.307973627592,2020-06-20T07:00:58.558Z,0.108063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
99.1079764886181,2020-06-20T07:00:58.753Z,-0.241936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
114.545978777438,2020-06-20T07:00:58.950Z,-0.191936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
113.175989792362,2020-06-20T07:00:59.143Z,0.228063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
105.876977082286,2020-06-20T07:00:59.339Z,0.258063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
130.78197739461,2020-06-20T07:00:59.534Z,0.0680635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
119.053964615361,2020-06-20T07:00:59.729Z,0.808063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
152.645996658848,2020-06-20T07:00:59.925Z,0.0480635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
97.5939598517998,2020-06-20T07:01:00.121Z,-0.881936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
93.7689807729985,2020-06-20T07:01:00.317Z,-0.551936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
91.7599746766355,2020-06-20T07:01:00.513Z,-1.36193645150539,downdraft,2,"(-1.78,119]","(-1.57,119]"
71.3759787774379,2020-06-20T07:01:00.710Z,-0.0419364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
92.1999532189439,2020-06-20T07:01:00.906Z,0.0280635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
95.3839782338455,2020-06-20T07:01:01.102Z,0.0680635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
80.0579725261123,2020-06-20T07:01:01.301Z,0.218063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
77.7209769892961,2020-06-20T07:01:01.495Z,0.0480635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
70.3479801793383,2020-06-20T07:01:01.691Z,0.518063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
151.259941860759,2020-06-20T07:01:01.888Z,0.0380635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
164.059958940994,2020-06-20T07:01:02.084Z,-0.141936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
161.043985357797,2020-06-20T07:01:02.281Z,-0.131936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
128.263959131729,2020-06-20T07:01:02.478Z,-0.471936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
137.045979373483,2020-06-20T07:01:02.675Z,-0.191936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
114.347985186121,2020-06-20T07:01:02.872Z,-0.0519364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
113.490975558785,2020-06-20T07:01:03.069Z,-0.471936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
121.009977776079,2020-06-20T07:01:03.267Z,-0.701936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
100.963985357799,2020-06-20T07:01:03.464Z,-0.471936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
114.078978841811,2020-06-20T07:01:03.661Z,-0.421936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
65.3359903645633,2020-06-20T07:01:03.860Z,-0.161936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
76.0199813523614,2020-06-20T07:01:04.056Z,0.0280635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
96.3089816623051,2020-06-20T07:01:04.253Z,0.0580635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
100.058977847606,2020-06-20T07:01:04.451Z,0.108063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
93.066984258674,2020-06-20T07:01:04.649Z,0.388063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
66.107992910871,2020-06-20T07:01:04.847Z,0.0580635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
1.35597973111362,2020-06-20T07:01:05.045Z,0.0980635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
26.3899603715054,2020-06-20T07:01:05.242Z,0.648063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
82.2359787774385,2020-06-20T07:01:05.440Z,0.848063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
64.193979163676,2020-06-20T07:01:05.639Z,0.518063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
149.503970795196,2020-06-20T07:01:05.839Z,0.508063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
130.752015303198,2020-06-20T07:01:06.034Z,-0.181936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
158.025971863293,2020-06-20T07:01:06.235Z,0.118063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
159.51098247293,2020-06-20T07:01:06.435Z,-0.171936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
144.865943563065,2020-06-20T07:01:06.630Z,-0.141936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
124.63197897771,2020-06-20T07:01:06.826Z,-0.351936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
120.165973770643,2020-06-20T07:01:07.026Z,-0.461936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
112.927980780156,2020-06-20T07:01:07.223Z,-0.941936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
118.763979635747,2020-06-20T07:01:07.422Z,-0.501936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
111.335979635745,2020-06-20T07:01:07.620Z,-0.491936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
107.184979590444,2020-06-20T07:01:07.819Z,-0.511936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
107.735978777439,2020-06-20T07:01:08.020Z,0.0680635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
112.795984737908,2020-06-20T07:01:08.216Z,0.118063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
107.925985691583,2020-06-20T07:01:08.415Z,-0.191936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
103.520978598624,2020-06-20T07:01:08.613Z,-0.551936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
88.3039851002905,2020-06-20T07:01:08.814Z,0.198063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
80.3199813523625,2020-06-20T07:01:09.009Z,-0.0319364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
76.2679612298143,2020-06-20T07:01:09.208Z,-0.0519364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
111.01297803834,2020-06-20T07:01:09.407Z,-0.0519364515053883,downdraft,2,"(-1.78,119]","(-1.57,119]"
118.224972819367,2020-06-20T07:01:09.609Z,0.628063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
95.025979421167,2020-06-20T07:01:09.805Z,0.0680635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
88.7559825921399,2020-06-20T07:01:10.005Z,0.0180635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
78.9419807324721,2020-06-20T07:01:10.203Z,-0.331936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
80.7639801125843,2020-06-20T07:01:10.403Z,-0.171936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
88.1839439016203,2020-06-20T07:01:10.601Z,0.238063548494612,updraft,2,"(-1.78,119]","(-1.57,119]"
33.295978777438,2020-06-20T07:01:10.800Z,-0.161936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
32.3119890771304,2020-06-20T07:01:10.998Z,-0.241936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
36.749981223611,2020-06-20T07:01:11.198Z,-0.241936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
65.9959787774387,2020-06-20T07:01:11.400Z,0.0580635484946117,updraft,2,"(-1.78,119]","(-1.57,119]"
62.239980637105,2020-06-20T07:01:11.596Z,0.00806354849461171,updraft,2,"(-1.78,119]","(-1.57,119]"
55.9359635186356,2020-06-20T07:01:11.795Z,-0.201936451505388,downdraft,2,"(-1.78,119]","(-1.57,119]"
54.2939827351893,2020-06-20T07:01:11.994Z,-0.201936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
43.4999758592003,2020-06-20T07:01:12.193Z,-0.0719364515053883,downdraft,3,"(-1.78,119]","(-1.57,119]"
29.7639937787135,2020-06-20T07:01:12.392Z,-0.671936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
47.7700144925748,2020-06-20T07:01:12.591Z,0.988063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
28.9759787774383,2020-06-20T07:01:12.790Z,0.498063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
102.575978777439,2020-06-20T07:01:12.990Z,1.10806354849461,updraft,3,"(-1.78,119]","(-1.57,119]"
116.060968012855,2020-06-20T07:01:13.191Z,0.00806354849461171,updraft,3,"(-1.78,119]","(-1.57,119]"
104.375971434156,2020-06-20T07:01:13.388Z,-0.121936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
151.51397129109,2020-06-20T07:01:13.587Z,-0.571936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
203.241976917772,2020-06-20T07:01:13.786Z,-0.271936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
165.743977251557,2020-06-20T07:01:13.986Z,0.578063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
230.200957665504,2020-06-20T07:01:14.185Z,0.0280635484946117,updraft,3,"(-1.78,119]","(-1.57,119]"
232.927976889165,2020-06-20T07:01:14.386Z,0.0580635484946117,updraft,3,"(-1.78,119]","(-1.57,119]"
225.064003000789,2020-06-20T07:01:14.584Z,-0.171936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
227.75098628763,2020-06-20T07:01:14.785Z,-0.221936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
205.495987122098,2020-06-20T07:01:14.984Z,-0.351936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
239.419978672535,2020-06-20T07:01:15.181Z,-0.411936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
230.649980508357,2020-06-20T07:01:15.381Z,0.0680635484946117,updraft,3,"(-1.78,119]","(-1.57,119]"
231.752978276758,2020-06-20T07:01:15.581Z,-0.211936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
233.710977704555,2020-06-20T07:01:15.781Z,-0.221936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
180.988926349144,2020-06-20T07:01:15.979Z,-0.321936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
176.235978920489,2020-06-20T07:01:16.180Z,-0.291936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
154.883985386392,2020-06-20T07:01:16.378Z,-0.221936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
183.402971839452,2020-06-20T07:01:16.577Z,-0.161936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
210.996978467494,2020-06-20T07:01:16.777Z,-0.271936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
211.491982162985,2020-06-20T07:01:16.976Z,-0.891936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
203.559993359098,2020-06-20T07:01:17.176Z,-0.571936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
148.345970552011,2020-06-20T07:01:17.375Z,-0.461936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
160.745971863293,2020-06-20T07:01:17.575Z,-0.421936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
179.487985548532,2020-06-20T07:01:17.776Z,-0.321936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
201.057997231053,2020-06-20T07:01:17.974Z,0.00806354849461171,updraft,3,"(-1.78,119]","(-1.57,119]"
228.585981423881,2020-06-20T07:01:18.173Z,0.168063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
231.790976524386,2020-06-20T07:01:18.373Z,-0.00193645150538829,downdraft,3,"(-1.78,119]","(-1.57,119]"
220.085981876882,2020-06-20T07:01:18.574Z,-0.00193645150538829,downdraft,3,"(-1.78,119]","(-1.57,119]"
222.563975821045,2020-06-20T07:01:18.772Z,-0.0819364515053883,downdraft,3,"(-1.78,119]","(-1.57,119]"
214.023981066257,2020-06-20T07:01:18.971Z,-0.101936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
196.610978860885,2020-06-20T07:01:19.171Z,-0.461936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
191.446979061157,2020-06-20T07:01:19.371Z,-0.241936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
182.305978777438,2020-06-20T07:01:19.570Z,-0.321936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
154.437972912336,2020-06-20T07:01:19.769Z,-0.101936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
144.985978777437,2020-06-20T07:01:19.970Z,-0.171936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
157.21697794059,2020-06-20T07:01:20.169Z,0.728063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
152.23396929316,2020-06-20T07:01:20.369Z,0.278063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
158.25898070863,2020-06-20T07:01:20.569Z,-0.0819364515053883,downdraft,3,"(-1.78,119]","(-1.57,119]"
163.123960085404,2020-06-20T07:01:20.768Z,0.148063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
171.176011202395,2020-06-20T07:01:20.968Z,0.00806354849461171,updraft,3,"(-1.78,119]","(-1.57,119]"
173.842002795693,2020-06-20T07:01:21.167Z,-0.211936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
208.115949165893,2020-06-20T07:01:21.366Z,-0.261936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
209.12997777608,2020-06-20T07:01:21.569Z,0.0580635484946117,updraft,3,"(-1.78,119]","(-1.57,119]"
215.757981495412,2020-06-20T07:01:21.766Z,-0.0319364515053883,downdraft,3,"(-1.78,119]","(-1.57,119]"
208.5939765363,2020-06-20T07:01:21.966Z,0.0880635484946117,updraft,3,"(-1.78,119]","(-1.57,119]"
208.035971052686,2020-06-20T07:01:22.170Z,-0.221936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
203.749982177284,2020-06-20T07:01:22.366Z,-0.391936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
196.179976107147,2020-06-20T07:01:22.564Z,-0.271936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
193.550981996093,2020-06-20T07:01:22.765Z,-0.471936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
196.211979063542,2020-06-20T07:01:22.964Z,-0.371936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
180.915987789647,2020-06-20T07:01:23.165Z,-0.581936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
180.350970659298,2020-06-20T07:01:23.365Z,-0.151936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
162.212973031545,2020-06-20T07:01:23.563Z,-0.401936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
169.575977823763,2020-06-20T07:01:23.763Z,-0.741936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
115.826967738647,2020-06-20T07:01:23.963Z,-0.591936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
115.03397882989,2020-06-20T07:01:24.162Z,-0.411936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
133.382972585718,2020-06-20T07:01:24.363Z,0.388063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
137.654985763109,2020-06-20T07:01:24.563Z,0.0880635484946117,updraft,3,"(-1.78,119]","(-1.57,119]"
149.185981876884,2020-06-20T07:01:24.763Z,0.0580635484946117,updraft,3,"(-1.78,119]","(-1.57,119]"
147.355988791029,2020-06-20T07:01:24.962Z,0.218063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
159.155969336076,2020-06-20T07:01:25.162Z,0.318063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
162.331979931381,2020-06-20T07:01:25.362Z,0.398063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
155.330967929383,2020-06-20T07:01:25.561Z,-0.281936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
167.027972673917,2020-06-20T07:01:25.762Z,-0.641936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
154.761992653413,2020-06-20T07:01:25.961Z,-0.341936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
153.584981974627,2020-06-20T07:01:26.161Z,-0.601936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
147.653980451134,2020-06-20T07:01:26.361Z,-0.781936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
132.136981328518,2020-06-20T07:01:26.563Z,-0.671936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
122.9189828544,2020-06-20T07:01:26.761Z,-0.601936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
121.015978777439,2020-06-20T07:01:26.960Z,-0.661936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
123.155966475057,2020-06-20T07:01:27.160Z,-0.731936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
115.435998232368,2020-06-20T07:01:27.360Z,-0.301936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
145.59299186663,2020-06-20T07:01:27.559Z,-0.481936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
156.032981853041,2020-06-20T07:01:27.759Z,-0.491936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
147.055978777438,2020-06-20T07:01:27.960Z,-0.701936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
142.805965640593,2020-06-20T07:01:28.159Z,-0.901936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
142.461994403369,2020-06-20T07:01:28.359Z,-1.11193645150539,downdraft,3,"(-1.78,119]","(-1.57,119]"
122.935997374105,2020-06-20T07:01:28.558Z,-0.541936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
115.150006147918,2020-06-20T07:01:28.758Z,-0.751936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
90.1379788728064,2020-06-20T07:01:28.958Z,-0.631936451505388,downdraft,3,"(-1.78,119]","(-1.57,119]"
85.9879786534602,2020-06-20T07:01:29.158Z,0.148063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
78.3459784198112,2020-06-20T07:01:29.358Z,0.658063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
81.9959859300034,2020-06-20T07:01:29.558Z,0.478063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
92.1259515976944,2020-06-20T07:01:29.758Z,0.198063548494612,updraft,3,"(-1.78,119]","(-1.57,119]"
